,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
60459,['Miguel'],[2570457],0.625,0.576,0.235,179.063,-5.693,0,11,0.0543,4.07e-05,0.187,0.175,0,193147,52,2012,10/2/2012,Adorn,,R&B;,5.0
60460,['Miguel'],[2570457],0.717,0.109,0.289,130.397,-16.159,1,2,0.745,0.0,0.495,0.0642,1,173200,53,2012,9/28/2012,**** is Mine,,R&B;,5.0
93314,['T-Pain'],[258000],0.536,0.56,0.279,139.91,-5.668,1,8,0.0379,0.0,0.114,0.26,1,247293,48,2012,3/23/2012,"Bag of Money (feat. Rick Ross, Meek Mill & T-Pain)",,R&B;,5.0
33810,"['Frank Ocean', 'John Mayer']","[2592086, 239827]",0.608,0.0664,0.294,139.232,-18.857,1,1,0.758,0.945,0.0978,0.0596,0,76280,57,2012,7/10/2012,White,,R&B;,5.0
33816,['Frank Ocean'],[2592086],0.726,0.329,0.216,129.844,-11.181,1,0,0.331,0.00349,0.134,0.0408,0,201107,49,2012,1/1/2012,Thinkin Bout You,,R&B;,5.0
33824,['Frank Ocean'],[2592086],0.913,0.603,0.497,123.061,-4.892,1,8,0.0272,0.000503,0.167,0.226,1,234093,73,2012,7/10/2012,Lost,,R&B;,5.0
33825,['Frank Ocean'],[2592086],0.721,0.339,0.2,129.83,-11.195,1,0,0.409,0.00153,0.0973,0.0532,0,200747,73,2012,7/10/2012,Thinkin Bout You,,R&B;,5.0
33826,['Frank Ocean'],[2592086],0.739,0.419,0.58,60.493,-8.241,0,3,0.219,0.0,0.196,0.0854,1,304760,67,2012,7/10/2012,Super Rich Kids,,R&B;,5.0
33827,['Frank Ocean'],[2592086],0.701,0.417,0.186,95.003,-7.818,0,6,0.0888,0.000648,0.375,0.0329,0,194840,64,2012,7/10/2012,Forrest Gump,,R&B;,5.0
33836,['Frank Ocean'],[2592086],0.392,0.233,0.494,176.569,-11.012,0,11,0.951,0.000322,0.106,0.0587,1,268813,64,2012,7/10/2012,Pink Matter,,R&B;,5.0
33837,['Frank Ocean'],[2592086],0.4,0.65,0.15,107.989,-6.104,0,5,0.0118,7.62e-05,0.791,0.0466,1,592920,64,2012,7/10/2012,Pyramids,,R&B;,5.0
33838,['Frank Ocean'],[2592086],0.359,0.367,0.104,83.331,-7.684,1,9,0.738,1.43e-06,0.0736,0.0335,0,175453,61,2012,7/10/2012,Bad Religion,,R&B;,5.0
33839,['Frank Ocean'],[2592086],0.479,0.558,0.8,83.465,-6.074,1,11,0.227,0.0,0.0808,0.179,1,262680,61,2012,7/10/2012,Sweet Life,,R&B;,5.0
33840,['Frank Ocean'],[2592086],0.429,0.736,0.379,89.262,-8.017,1,5,0.0696,0.0,0.0852,0.222,1,224147,60,2012,7/10/2012,Crack Rock,,R&B;,5.0
33842,['Frank Ocean'],[2592086],0.529,0.608,0.616,125.017,-7.809,1,7,0.166,0.0185,0.109,0.0811,1,148760,58,2012,7/10/2012,Sierra Leone,,R&B;,5.0
33843,['Frank Ocean'],[2592086],0.394,0.433,0.394,118.988,-13.473,1,8,0.485,7.81e-05,0.817,0.374,0,184080,58,2012,7/10/2012,Pilot Jones,,R&B;,5.0
33849,['Frank Ocean'],[2592086],0.747,0.758,0.601,102.02,-4.743,0,0,0.0521,0.0,0.214,0.179,1,200240,56,2012,7/10/2012,Monks,,R&B;,5.0
33852,['Frank Ocean'],[2592086],0.51,0.0671,0.197,106.017,-12.163,0,3,0.744,0.0,0.166,0.0689,1,122933,57,2012,3/16/2012,White (feat. Frank Ocean),,R&B;,5.0
33853,['Frank Ocean'],[2592086],0.476,0.299,0.384,119.487,-17.997,1,2,0.383,0.752,0.0878,0.131,0,134600,54,2012,7/10/2012,End,,R&B;,5.0
33855,['Frank Ocean'],[2592086],0.706,0.57,0.96,115.864,-7.129,1,11,0.689,0.0698,0.288,0.0841,1,39640,54,2012,7/10/2012,Fertilizer,,R&B;,5.0
33865,['Frank Ocean'],[2592086],0.357,0.827,0.103,152.13,-15.868,0,11,0.775,0.0213,0.493,0.444,0,59760,51,2012,7/10/2012,Not Just Money,,R&B;,5.0
33866,['Frank Ocean'],[2592086],0.599,0.673,0.262,148.044,-8.363,1,1,0.229,3.77e-05,0.066,0.566,1,276387,53,2012,3/16/2012,"****** * (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)",,R&B;,5.0
33868,['Frank Ocean'],[2592086],0.347,0.33,0.0316,82.85,-19.761,1,7,0.74,0.931,0.557,0.149,0,45640,50,2012,7/10/2012,Start,,R&B;,5.0
20522,['Chris Brown'],[266063],0.569,0.858,0.495,161.921,-4.847,1,1,0.0178,0.0,0.127,0.268,1,265333,55,2012,1/1/2012,Right By My Side,,R&B;,5.0
20530,['Chris Brown'],[266063],0.631,0.759,0.698,139.901,-4.622,1,4,0.00593,0.0,0.235,0.048,0,200000,51,2012,7/3/2012,Sweet Love,,R&B;,5.0
20531,['Chris Brown'],[266063],0.714,0.846,0.634,141.976,-2.802,0,11,0.00146,0.0,0.682,0.0787,1,267173,51,2012,1/1/2012,Take It To The Head,,R&B;,5.0
20546,['Chris Brown'],[266063],0.592,0.415,0.339,126.475,-10.019,0,7,0.283,0.0,0.0883,0.13,1,248693,48,2012,7/3/2012,****,,R&B;,5.0
20558,['Chris Brown'],[266063],0.709,0.849,0.649,142.014,-2.348,0,11,0.00192,0.0,0.336,0.0725,1,264760,44,2012,1/1/2012,Take It To The Head,,R&B;,5.0
20595,['Chris Brown'],[266063],0.803,0.79,0.712,94.982,-4.353,1,1,0.00863,0.0,0.0441,0.125,1,167813,60,2012,7/3/2012,**** (feat. Kevin *******,,R&B;,5.0
20596,['Chris Brown'],[266063],0.602,0.691,0.206,127.967,-5.197,0,7,0.0548,0.0,0.144,0.051,0,222307,63,2012,7/3/2012,Don't Wake Me Up,,R&B;,5.0
20604,['Chris Brown'],[266063],0.594,0.841,0.643,129.925,-5.792,1,1,0.000238,2.22e-06,0.156,0.102,0,227973,64,2012,7/3/2012,Turn Up the Music,,R&B;,5.0
20605,['Chris Brown'],[266063],0.328,0.498,0.36,175.918,-10.898,0,4,0.532,7.94e-05,0.117,0.126,0,240173,60,2012,7/3/2012,Don't Judge Me,,R&B;,5.0
20609,['Chris Brown'],[266063],0.703,0.68,0.596,147.929,-7.706,1,3,0.0203,0.0,0.151,0.234,1,288640,56,2012,1/1/2012,Celebration,,R&B;,5.0
90718,['The Weeknd'],[2674162],0.65,0.711,0.319,89.019,-5.417,1,0,0.0123,0.00943,0.301,0.0377,1,405213,48,2012,1/1/2012,House Of Balloons / ***** Table *****,,R&B;,5.0
90719,['The Weeknd'],[2674162],0.307,0.625,0.183,180.467,-8.983,0,5,0.472,0.000577,0.144,0.062,0,320027,53,2012,1/1/2012,Thursday,,R&B;,5.0
90720,['The Weeknd'],[2674162],0.565,0.446,0.266,140.121,-9.26,0,0,0.693,0.0,0.469,0.0531,1,260093,53,2012,1/1/2012,Outside,,R&B;,5.0
90721,['The Weeknd'],[2674162],0.438,0.634,0.397,203.585,-7.456,0,5,0.476,0.0,0.113,0.337,1,459387,47,2012,1/1/2012,The Party & The After Party,,R&B;,5.0
90722,['The Weeknd'],[2674162],0.464,0.688,0.183,75.054,-7.444,1,1,0.248,0.000261,0.629,0.0549,0,345160,53,2012,1/1/2012,The Fall,,R&B;,5.0
90723,['The Weeknd'],[2674162],0.697,0.542,0.547,99.988,-8.946,0,9,0.821,0.000452,0.134,0.0437,0,319693,53,2012,1/1/2012,Till Dawn (Here Comes The Sun),,R&B;,5.0
90726,['The Weeknd'],[2674162],0.657,0.405,0.0673,133.895,-8.637,0,0,0.525,0.072,0.146,0.0584,0,196360,47,2012,1/1/2012,What You Need,,R&B;,5.0
90727,['The Weeknd'],[2674162],0.659,0.606,0.325,114.071,-5.204,1,9,0.00984,3.27e-06,0.359,0.0313,1,323733,47,2012,1/1/2012,Wicked Games,,R&B;,5.0
90732,['The Weeknd'],[2674162],0.659,0.526,0.495,139.748,-7.318,1,1,0.45,0.0,0.292,0.14,1,260693,52,2012,1/1/2012,Initiation,,R&B;,5.0
90733,['The Weeknd'],[2674162],0.639,0.633,0.243,129.996,-7.338,0,3,0.574,0.000218,0.111,0.0352,1,258453,46,2012,1/1/2012,Twenty Eight,,R&B;,5.0
90736,['The Weeknd'],[2674162],0.524,0.708,0.183,125.025,-8.217,0,11,0.014,0.000166,0.13,0.0603,0,353307,52,2012,1/1/2012,Heaven Or Las Vegas,,R&B;,5.0
90737,['The Weeknd'],[2674162],0.287,0.498,0.0634,171.725,-7.523,0,6,0.581,7.56e-05,0.322,0.177,1,363640,46,2012,1/1/2012,Loft Music,,R&B;,5.0
90739,['The Weeknd'],[2674162],0.619,0.521,0.254,139.886,-8.092,0,3,0.26,0.000542,0.101,0.0744,1,418507,45,2012,1/1/2012,The Zone,,R&B;,5.0
90740,['The Weeknd'],[2674162],0.665,0.612,0.25,120.989,-4.664,0,2,0.487,0.000194,0.183,0.0314,0,295453,45,2012,1/1/2012,Coming Down,,R&B;,5.0
90745,['The Weeknd'],[2674162],0.451,0.573,0.087,85.921,-8.277,0,6,0.571,0.00744,0.172,0.0303,0,340333,44,2012,1/1/2012,The Knowing,,R&B;,5.0
90746,['The Weeknd'],[2674162],0.571,0.692,0.22,127.937,-6.656,0,0,0.0245,0.0,0.0813,0.0545,0,214187,43,2012,1/1/2012,The Birds Pt. *,,R&B;,5.0
90748,['The Weeknd'],[2674162],0.68,0.707,0.382,119.993,-7.225,0,7,0.479,0.0,0.511,0.0987,0,275493,43,2012,1/1/2012,D.D.,,R&B;,5.0
90749,['The Weeknd'],[2674162],0.693,0.323,0.669,129.964,-11.97,0,3,0.405,2.19e-05,0.149,0.0306,1,230547,43,2012,1/1/2012,Rolling Stone,,R&B;,5.0
90754,['The Weeknd'],[2674162],0.458,0.705,0.15,157.97,-5.463,0,4,0.395,0.0195,0.601,0.0672,1,349213,43,2012,1/1/2012,Lonely Star,,R&B;,5.0
90757,['The Weeknd'],[2674162],0.658,0.591,0.326,114.078,-5.197,1,9,0.00959,5.27e-06,0.325,0.0309,1,323747,73,2012,1/1/2012,Wicked Games,,R&B;,5.0
90758,['The Weeknd'],[2674162],0.652,0.549,0.186,120.073,-7.555,0,6,0.317,0.0,0.104,0.039,1,312427,70,2012,1/1/2012,The Morning,,R&B;,5.0
90766,['The Weeknd'],[2674162],0.465,0.403,0.0687,74.95,-8.895,0,11,0.744,0.000667,0.0777,0.0755,0,247227,68,2012,1/1/2012,High For This,,R&B;,5.0
90772,['The Weeknd'],[2674162],0.657,0.405,0.0673,133.895,-8.637,0,0,0.525,0.072,0.146,0.0584,0,196360,65,2012,1/1/2012,What You Need,,R&B;,5.0
90779,['The Weeknd'],[2674162],0.68,0.707,0.382,119.993,-7.225,0,7,0.479,0.0,0.511,0.0987,0,275493,63,2012,1/1/2012,D.D.,,R&B;,5.0
90780,['The Weeknd'],[2674162],0.287,0.498,0.0634,171.725,-7.523,0,6,0.581,7.56e-05,0.322,0.177,1,363640,63,2012,1/1/2012,Loft Music,,R&B;,5.0
90781,['The Weeknd'],[2674162],0.639,0.633,0.243,129.996,-7.338,0,3,0.574,0.000218,0.111,0.0352,1,258453,61,2012,1/1/2012,Twenty Eight,,R&B;,5.0
90788,['The Weeknd'],[2674162],0.65,0.711,0.319,89.019,-5.417,1,0,0.0123,0.00943,0.301,0.0377,1,405213,61,2012,1/1/2012,House Of Balloons / ***** Table *****,,R&B;,5.0
90789,['The Weeknd'],[2674162],0.619,0.521,0.254,139.886,-8.092,0,3,0.26,0.000542,0.101,0.0744,1,418507,60,2012,1/1/2012,The Zone,,R&B;,5.0
90790,['The Weeknd'],[2674162],0.641,0.539,0.436,148.004,-6.351,0,5,0.346,7.04e-06,0.0837,0.0463,0,286680,61,2012,1/1/2012,Valerie,,R&B;,5.0
90791,['The Weeknd'],[2674162],0.438,0.634,0.397,203.585,-7.456,0,5,0.476,0.0,0.113,0.337,1,459387,59,2012,1/1/2012,The Party & The After Party,,R&B;,5.0
90799,['The Weeknd'],[2674162],0.726,0.775,0.777,127.943,-4.174,1,2,0.217,0.0,0.212,0.269,1,289600,54,2012,12/4/2012,Remember You (feat. The Weeknd),,R&B;,5.0
90808,['The Weeknd'],[2674162],0.658,0.591,0.326,114.078,-5.197,1,9,0.00959,5.27e-06,0.325,0.0309,1,323747,52,2012,1/1/2012,Wicked Games,,R&B;,5.0
90815,['The Weeknd'],[2674162],0.652,0.549,0.186,120.073,-7.555,0,6,0.317,0.0,0.104,0.039,1,312427,51,2012,1/1/2012,The Morning,,R&B;,5.0
90816,['The Weeknd'],[2674162],0.665,0.612,0.25,120.989,-4.664,0,2,0.487,0.000194,0.183,0.0314,0,295453,56,2012,1/1/2012,Coming Down,,R&B;,5.0
90817,['The Weeknd'],[2674162],0.693,0.323,0.669,129.964,-11.97,0,3,0.405,2.19e-05,0.149,0.0306,1,230547,56,2012,1/1/2012,Rolling Stone,,R&B;,5.0
90818,['The Weeknd'],[2674162],0.451,0.573,0.087,85.921,-8.277,0,6,0.571,0.00744,0.172,0.0303,0,340333,56,2012,1/1/2012,The Knowing,,R&B;,5.0
90819,['The Weeknd'],[2674162],0.214,0.156,0.132,75.654,-17.515,0,6,0.951,0.00797,0.101,0.0443,0,240067,56,2012,1/1/2012,Echoes Of Silence,,R&B;,5.0
90820,['The Weeknd'],[2674162],0.571,0.692,0.22,127.937,-6.656,0,0,0.0245,0.0,0.0813,0.0545,0,214187,55,2012,1/1/2012,The Birds Pt. *,,R&B;,5.0
90823,['The Weeknd'],[2674162],0.63,0.682,0.391,112.077,-7.317,1,6,0.715,0.0,0.115,0.0551,0,360107,55,2012,1/1/2012,Next,,R&B;,5.0
90824,['The Weeknd'],[2674162],0.497,0.803,0.155,183.883,-4.46,0,5,0.0447,1.77e-05,0.424,0.132,0,250520,56,2012,1/1/2012,Montreal,,R&B;,5.0
90825,['The Weeknd'],[2674162],0.771,0.56,0.389,109.978,-5.636,0,5,0.415,4.86e-05,0.536,0.0692,1,312053,54,2012,1/1/2012,Same Old Song,,R&B;,5.0
90830,['The Weeknd'],[2674162],0.458,0.705,0.15,157.97,-5.463,0,4,0.395,0.0195,0.601,0.0672,1,349213,55,2012,1/1/2012,Lonely Star,,R&B;,5.0
90831,['The Weeknd'],[2674162],0.296,0.518,0.0755,183.672,-9.571,0,9,0.745,3.31e-05,0.462,0.0489,1,350640,54,2012,1/1/2012,The Birds Pt. *,,R&B;,5.0
90832,['The Weeknd'],[2674162],0.554,0.696,0.446,138.051,-7.664,1,9,0.0237,4.51e-05,0.505,0.0335,0,296227,54,2012,1/1/2012,Life Of The Party,,R&B;,5.0
90833,['The Weeknd'],[2674162],0.438,0.593,0.0791,127.994,-7.786,1,2,0.375,1.8e-05,0.388,0.049,1,443987,54,2012,1/1/2012,XO / The Host,,R&B;,5.0
90834,['The Weeknd'],[2674162],0.465,0.403,0.0687,74.95,-8.895,0,11,0.744,0.000667,0.0777,0.0755,0,247227,48,2012,1/1/2012,High For This,,R&B;,5.0
90835,['The Weeknd'],[2674162],0.494,0.697,0.344,107.669,-7.232,0,7,0.708,0.000405,0.0602,0.309,1,486773,53,2012,1/1/2012,Gone,,R&B;,5.0
43313,['Jhen茅 Aiko'],[2739175],0.775,0.565,0.477,119.991,-8.394,1,2,0.288,0.0,0.352,0.179,1,264284,50,2012,5/11/2012,Terrorist Threats (feat. Danny ***** & Jhene Aiko),,R&B;,5.0
29796,['Elle Varner'],[2795896],0.425,0.536,0.257,128.064,-4.063,0,0,0.0415,0.0,0.214,0.0336,0,240133,47,2012,8/3/2012,Refill,,R&B;,5.0
7294,['Allen Stone'],[2806733],0.518,0.568,0.511,116.973,-8.507,1,11,0.263,0.000153,0.116,0.0491,0,349493,50,2012,6/26/2012,Unaware,,R&B;,5.0
72629,"['Robert Glasper Experiment', 'Erykah Badu']","[2823663, 170770]",0.775,0.571,0.379,97.491,-8.097,1,8,0.0291,0.0882,0.0941,0.0342,0,307627,52,2012,1/1/2012,Afro ****,,R&B;,5.0
72630,"['Robert Glasper Experiment', 'Musiq Soulchild', 'Chrisette Michele']","[2823663, 935739, 532610]",0.632,0.41,0.33,71.972,-12.129,0,5,0.696,0.00307,0.104,0.0677,0,308933,47,2012,1/1/2012,Ah Yeah,,R&B;,5.0
4513,"['Usher', 'David Guetta']","[303506, 213561]",0.531,0.88,0.266,127.993,-3.875,1,2,0.0123,3.29e-06,0.176,0.0406,0,232027,56,2012,1/1/2012,Rest Of My Life,,R&B;,5.0
4624,['Usher'],[303506],0.616,0.862,0.569,127.992,-5.18,0,7,0.00117,0.0,0.179,0.0973,0,234693,66,2012,6/12/2012,Scream,,R&B;,5.0
4625,['Usher'],[303506],0.647,0.478,0.333,135.877,-8.837,1,8,0.547,2.69e-05,0.156,0.0782,0,232907,62,2012,6/12/2012,Climax,,R&B;,5.0
4635,['Usher'],[303506],0.656,0.725,0.403,153.873,-4.067,1,1,0.0262,0.0,0.0712,0.0596,0,252827,57,2012,6/12/2012,Lemme See (feat. Rick Ross),,R&B;,5.0
47475,['Jonn Hart'],[3043787],0.686,0.541,0.237,96.965,-6.643,0,4,0.0971,0.0,0.423,0.0356,1,189613,49,2012,12/10/2012,Who ***** (Remix) (feat. French Montana),,R&B;,5.0
80733,['Tank'],[3426],0.489,0.44,0.0749,156.807,-9.24,1,9,0.558,0.0,0.151,0.283,1,284293,50,2012,1/1/2012,See No Evil,,R&B;,5.0
63122,['Nate Dogg'],[373592],0.934,0.562,0.712,96.792,-4.609,0,4,0.0476,1.31e-06,0.0608,0.24,1,209413,65,2012,4/24/2012,Party We Will Throw Now!,,R&B;,5.0
58565,['Mary J. Blige'],[376204],0.528,0.708,0.781,97.8,-5.879,0,7,0.264,0.0,0.308,0.207,0,256013,54,2012,2012,Now Or Never - Bonus Track,,R&B;,5.0
29076,['El Michels Affair'],[387097],0.605,0.666,0.0865,100.138,-5.77,1,11,0.0234,0.647,0.0841,0.0413,0,145880,51,2012,9/25/2012,Shimmy Shimmy Ya,,R&B;,5.0
29077,['El Michels Affair'],[387097],0.571,0.508,0.102,96.825,-8.118,0,11,0.532,0.951,0.161,0.0254,0,174827,57,2012,9/25/2012,C.R.E.A.M.,,R&B;,5.0
71233,['Ray J'],[405142],0.524,0.635,0.603,127.618,-7.22,0,5,0.27,0.0,0.341,0.302,1,337640,56,2012,10/29/2012,One Wish,,R&B;,5.0
77153,['Solange'],[41462],0.735,0.798,0.464,113.997,-6.175,1,0,0.0579,0.0677,0.161,0.127,0,260400,51,2012,11/27/2012,Losing You,,R&B;,5.0
65147,['Omarion'],[468938],0.549,0.57,0.624,152.265,-6.766,1,4,0.0847,0.0,0.304,0.199,1,237133,47,2012,6/22/2012,M.I.A.,,R&B;,5.0
7149,"['Alicia Keys', 'Maxwell']","[5307, 866491]",0.552,0.403,0.394,67.531,-11.791,0,2,0.402,3.78e-06,0.0617,0.167,0,321360,54,2012,11/26/2012,Fire We Make,,R&B;,5.0
7162,['Alicia Keys'],[5307],0.366,0.328,0.158,145.205,-12.605,1,0,0.737,0.000104,0.152,0.061,0,233560,54,2012,11/26/2012,Brand New Me,,R&B;,5.0
7170,['Alicia Keys'],[5307],0.482,0.706,0.144,92.494,-5.762,1,9,0.135,0.00106,0.105,0.0609,0,224920,76,2012,11/18/2012,**** on Fire,,R&B;,5.0
7185,['Alicia Keys'],[5307],0.554,0.808,0.337,92.586,-5.943,1,9,0.0876,0.00402,0.147,0.305,0,270720,58,2012,11/26/2012,**** On Fire (feat. Nicki Minaj) - Inferno Version,,R&B;,5.0
8133,['Anita Baker'],[572579],0.495,0.544,0.268,88.036,-9.532,0,5,0.412,0.0,0.0954,0.0273,0,242025,47,2012,8/7/2012,Lately,,R&B;,5.0
8208,['Anthony Hamilton'],[581713],0.773,0.389,0.338,111.975,-8.444,0,1,0.579,7.87e-06,0.124,0.0337,0,236653,48,2012,1/1/2012,Freedom,,R&B;,5.0
16278,"['Brandy', 'Chris Brown']","[608945, 266063]",0.761,0.413,0.595,141.056,-8.104,1,0,0.019,0.0,0.0829,0.195,0,246213,55,2012,10/15/2012,Put It Down (feat. Chris ******,,R&B;,5.0
7595,['Amy Winehouse'],[627026],0.711,0.83,0.462,96.066,-3.707,0,1,0.291,0.0,0.201,0.169,1,356467,44,2012,1/1/2012,Cherry Wine,,R&B;,5.0
49663,['Kelly Rowland'],[73682],0.544,0.607,0.177,135.029,-6.51,1,2,0.00432,0.0,0.148,0.0489,1,261707,46,2012,11/27/2012,Neva End (Remix) (feat. Kelly Rowland),,R&B;,5.0
49665,['Kelly Rowland'],[73682],0.621,0.511,0.317,158.896,-8.523,1,11,0.015,0.0,0.0963,0.265,1,248933,47,2012,1/1/2012,ICE,,R&B;,5.0
45318,['John Legend'],[814387],0.693,0.813,0.515,90.008,-4.361,0,7,0.0496,0.0,0.289,0.066,1,239453,62,2012,4/6/2012,******* (Best You Ever Had) (feat. Ludacris),,R&B;,5.0
96684,['Whitney Houston'],[820434],0.266,0.539,0.325,155.484,-6.738,1,0,0.493,0.0,0.0964,0.0333,0,285000,54,2012,11/12/2012,One Moment in Time,,R&B;,5.0
63851,['Ne-Yo'],[846634],0.658,0.677,0.248,124.91,-6.628,1,5,0.248,0.0,0.368,0.0393,0,251627,48,2012,1/1/2012,Let Me Love You (Until You Learn To Love Yourself),,R&B;,5.0
63860,['Ne-Yo'],[846634],0.41,0.591,0.215,129.425,-8.089,1,6,0.218,0.0,0.0895,0.0978,0,196493,45,2012,1/1/2012,Lazy Love,,R&B;,5.0
63873,['Ne-Yo'],[846634],0.658,0.677,0.248,124.91,-6.628,1,5,0.248,0.0,0.368,0.0393,0,251627,68,2012,1/1/2012,Let Me Love You (Until You Learn To Love Yourself),,R&B;,5.0
50126,['Keyshia Cole'],[92107],0.353,0.562,0.117,178.997,-5.983,1,0,0.0787,0.0,0.0591,0.0907,0,253387,46,2012,1/1/2012,Trust And Believe,,R&B;,5.0
9431,['Ashanti'],[933898],0.769,0.656,0.391,90.029,-6.561,1,1,0.0508,0.0,0.301,0.181,1,282493,46,2012,1/1/2012,Mesmerize,,R&B;,5.0
9442,['Ashanti'],[933898],0.839,0.706,0.857,96.67,-6.119,0,5,0.19,0.0,0.205,0.231,1,245373,55,2012,1/1/2012,Always On Time,,R&B;,5.0
93584,['Trey Songz'],[128143],0.785,0.572,0.477,140.032,-9.383,1,11,0.00811,0.0,0.111,0.0859,1,260560,59,2013,8/23/2013,Bounce It (feat. Wale & Trey Songz),,R&B;,5.0
80582,['Tamar Braxton'],[133177],0.593,0.752,0.402,96.967,-4.816,0,1,0.0313,0.0,0.0541,0.0329,0,173093,47,2013,9/3/2013,The One,,R&B;,5.0
80584,['Tamar Braxton'],[133177],0.27,0.58,0.242,179.919,-5.717,0,8,0.469,0.0,0.343,0.039,0,241920,52,2013,9/3/2013,Love and War,,R&B;,5.0
80585,['Tamar Braxton'],[133177],0.652,0.663,0.254,107.99,-5.318,0,2,0.0807,2.59e-06,0.0805,0.0378,0,262227,51,2013,9/3/2013,All the Way Home,,R&B;,5.0
22787,['Cymande'],[147294],0.789,0.602,0.804,109.923,-10.192,0,7,0.3,0.00549,0.0737,0.198,0,251400,60,2013,8/16/2013,Brothers On The Slide,,R&B;,5.0
42704,['Jeremih'],[1545319],0.675,0.44,0.0338,109.823,-9.298,0,9,0.545,6.24e-06,0.197,0.349,1,264200,71,2013,1/1/2013,All The Time,,R&B;,5.0
31754,['Erykah Badu'],[170770],0.721,0.539,0.377,81.971,-8.726,1,11,0.217,0.00257,0.419,0.362,1,180213,52,2013,4/1/2013,Treehome95 (feat. Coco Owino & Erykah Badu),,R&B;,5.0
27317,['Donny Hathaway'],[182360],0.497,0.636,0.69,93.777,-8.71,1,8,0.683,0.0,0.228,0.0723,0,204056,51,2013,11/5/2013,"Love, Love, Love",,R&B;,5.0
21139,['Ciara'],[215513],0.577,0.576,0.12,133.973,-6.299,1,2,0.0143,0.0,0.602,0.0563,0,234040,63,2013,7/5/2013,Body Party,,R&B;,5.0
21147,['Ciara'],[215513],0.737,0.723,0.555,148.113,-5.834,1,0,0.0864,4.47e-06,0.522,0.261,1,241613,54,2013,7/5/2013,I'm Out (feat. Nicki Minaj),,R&B;,5.0
31326,['Eric Bellinger'],[2373828],0.646,0.712,0.616,93.99,-4.538,0,6,0.0201,0.0,0.117,0.0339,1,194142,55,2013,9/17/2013,I Don't Want Her (feat. Problem),,R&B;,5.0
72758,"['Robin Thicke', 'Pharrell Williams']","[238686, 275757]",0.861,0.504,0.881,120.0,-7.707,1,7,0.00412,1.78e-05,0.0783,0.0489,0,263053,52,2013,1/1/2013,Blurred Lines,,R&B;,5.0
72759,"['Robin Thicke', 'Pharrell Williams']","[238686, 275757]",0.853,0.599,0.843,119.993,-4.756,1,7,0.00334,7.93e-06,0.0759,0.0411,0,263827,75,2013,1/1/2013,Blurred Lines,,R&B;,5.0
48910,['K. Michelle'],[2393563],0.623,0.677,0.182,151.804,-5.215,1,5,0.0233,0.0,0.0724,0.0639,0,208040,54,2013,8/5/2013,Can't Raise a Man,,R&B;,5.0
19290,['Charles Bradley'],[2401289],0.479,0.417,0.387,140.658,-7.263,0,6,0.726,0.0,0.0831,0.0325,0,210888,54,2013,4/2/2013,Victim of Love,,R&B;,5.0
92009,['Thundercat'],[2424073],0.632,0.682,0.532,122.983,-8.052,1,4,0.000323,0.0248,0.142,0.0459,1,227086,51,2013,6/3/2013,Oh ***** it's X,,R&B;,5.0
92011,['Thundercat'],[2424073],0.549,0.639,0.116,191.921,-8.553,1,4,0.0442,0.000405,0.121,0.396,1,265067,48,2013,12/17/2013,In the Morning (feat. Syd & Thundercat),,R&B;,5.0
13544,['BJ the Chicago Kid'],[2517403],0.45,0.718,0.715,131.978,-4.035,0,0,0.161,2.14e-05,0.323,0.256,1,212533,54,2013,9/24/2013,Smokin' And Ridin' (feat. Freddie Gibbs & Problem),,R&B;,5.0
13549,['BJ the Chicago Kid'],[2517403],0.605,0.731,0.672,79.843,-8.127,0,1,0.0644,2.7e-06,0.331,0.291,1,239250,58,2013,4/30/2013,Good **** Intro,,R&B;,5.0
13550,['BJ the Chicago Kid'],[2517403],0.551,0.459,0.511,69.156,-9.748,1,1,0.0662,0.0,0.373,0.374,1,276938,54,2013,4/30/2013,Everybody's *********,,R&B;,5.0
60439,['Miguel'],[2570457],0.625,0.915,0.39,117.914,-5.214,0,4,0.0936,0.0,0.273,0.15,1,260320,49,2013,1/1/2013,Ashley,,R&B;,5.0
60449,['Miguel'],[2570457],0.667,0.61,0.465,99.991,-7.054,1,1,0.322,0.000203,0.426,0.217,1,241160,72,2013,6/14/2013,Power Trip (feat. Miguel),,R&B;,5.0
60457,['Miguel'],[2570457],0.63,0.608,0.406,99.948,-7.273,1,1,0.338,0.000288,0.665,0.225,1,240280,58,2013,2/14/2013,Power Trip (feat. Miguel),,R&B;,5.0
93345,['T-Pain'],[258000],0.763,0.53,0.469,97.033,-5.554,0,5,0.272,0.0,0.16,0.0577,1,231893,65,2013,8/13/2013,Up Down (Do This All Day) (feat. B.o.B),,R&B;,5.0
93359,['T-Pain'],[258000],0.674,0.621,0.416,140.011,-9.062,1,11,0.00574,0.0,0.641,0.203,1,267640,53,2013,7/30/2013,****. (feat. T-Pain),,R&B;,5.0
33822,['Frank Ocean'],[2592086],0.365,0.943,0.456,177.919,-5.274,0,11,0.219,0.0,0.39,0.474,1,237920,46,2013,7/4/2013,Oceans,,R&B;,5.0
